record_id|employee_id|record_date|hours_worked|overtime_hours|performance_score|attendance_status|bonus_amount|salary_paid
5869|1365|28-09-2021|136.9|3.1|2.8|absent ||472726.54
5870|1845|18-08-2017|177.7|20.2||Remote|0|602311.97
5871|1001|2018-04-17|190.1|14.0|4.4|Absent|22105.9|342511.01
5872|1639|13/03/21|133.9|20.4|4.9|Present|8748.98|708512.76
5873|1200|02/14/2024|159.0|13.2|2.8|Present|39458.54|834236.15
5874|1287|2023-04-27|156.5||4.6|Remote|0|699126.8
5875|1651|11/05/2021|134.1|10.1|1.4|Absent|43415.28|827137.03
5876|1336|December 28, 2019|182.7|12.4|2.4|Present|22514.21|333965.84
5877|1073|27-03-2023|127.3|21.4|2.0|Present|5606.89|673092.31
5878|1784|17/10/18|154.9|10.3|5.0|Present|0|375172.82
5879|1530|04-Nov-2017|152.4|24.9|3.8|Present|34947.49|324532.63
5880|1681|02-Aug-2018|196.5|18.3||Absent|0|273234.49
5881|1690|September 13, 2023|156.7||4.5|absent |0|559021.91
5882|1742|2022-05-15|138.5|23.8|3.7|Present|0|657236.33
5883|1420|2015-12-02|161.3|9.0|2.7|present|0|174348.88
5884|1368|13-May-2018|132.6|17.9|4.6|Remote|0|205011.24
5885|1274|2021-09-26|183.4|13.8|1.8|Present|0|681535.99
5886|1786|10-12-2024|184.5|4.7|1.3|Absent|43445.17|670288.79
5887|1405|November 06, 2020|184.8|14.4|4.5|Remote|2547.65|488155.9
5888|1418|04/09/2024|175.0|19.5|4.2|Leave|0|
5889|1004|19-Dec-2023|156.6|22.7|3.8|Remote|0|696284.94
5890|1194|03-01-2021|128.3|7.8|2.5|Present|0|870049.16
5891|1596|12/07/2022|141.1|23.7||Present|0|686888.63
5892|1513|14-Mar-2018|191.5|4.7|4.1|Present|0|701904.73
5893|1718|04/25/2023|152.7|23.5|3.6|absent |0|770458.76
5894|1559|16/06/21|160.6|1.6|4.5|Present|0|737610.95
5895|1320|03-Dec-2019|158.2|7.8|4.5|absent ||329625.14
5896|1386|14-03-2019|183.0|1.6|3.3|Present|13978.68|424574.07
5897|1516|2022-03-14|173.0|4.1|4.8|Present|0|638628.17
5898|1743|2022-08-13|136.0|2.3|1.6|present|0|764105.04
5899|1138|23/01/22|164.9|22.8|4.4|Present|16350.9|568837.94
5900|1702|December 06, 2018|123.6|16.3|1.2|Present|3093.86|434796.2
5901|1250|11/22/2024||7.4|1.0|Absent|12793.13|924938.79
5902|1302|01/28/2021||7.1|2.0|Remote|592.58|778978.38
5903|1140|24/05/16|141.8|12.4|3.9|Remote|0|861979.49
5904|1028|01-05-2019|183.0|1.9|2.7|Present|0|714154.61
5905|1147|20/01/24|167.6|13.6|2.3|Present|0|195961.31
5906|1393|2017-10-16|161.7|23.2|2.2|Present|26389.69|400245.75
5907|1674|25-04-2021|183.2|1.9|4.8|Present|0|219459.17
5908|1786|19-Sep-2018|143.2|18.7|1.5|Present|0|314715.48
5909|1558|2020-04-16|196.2|2.5|4.7|absent |3351.33|
5910|1504|08-Nov-2022|144.4||2.0|Present|12880.16|643939.73
5911|1566|09-06-2018|171.0|15.5|1.3|Leave|39509.41|496044.95
5912|1752|2018-09-14|135.3|12.8|3.3|Remote|12216.93|312389.41
5913|1311|17-08-2024|163.8|16.7|2.1|absent |0|869695.22
5914|1242|14-04-2021|176.6|16.2|4.9|present|0|654203.37
5915|1564|13-01-2023|182.3|11.7|3.0|Absent|33577.52|444171.04
5916|1748|September 15, 2021|189.0|2.7|1.8|present|0|518860.5
5917|1434|22-03-2022|123.4|20.6|2.7|PRESENT|0|600008.24
5918|1812|14-02-2018||7.6|1.6|Absent|13767.62|790992.95
5919|1844|15/10/18|132.7|19.9|3.1|Present|0|809610.37
5920|1691|14-11-2020|155.5|7.6|4.5|Remote|0|338925.09
5921|1530|28-09-2019|152.8|5.1|4.8|Present|13758.58|828605.45
5922|1176|21-Dec-2021|156.6|5.2|1.4|absent |25427.93|925490.26
5923|1100|27/07/18|182.5|5.8|1.3|Leave|0|742688.63
5924|1590|01-Feb-2023|142.9|1.3|2.6|absent |0|762777.27
5925|1780|August 13, 2024|145.5|6.1|4.8|Remote|0|242219.99
5926|1014|19-12-2020|184.6||4.4|Present|0|574540.6
5927|1239|04-Jun-2024|-5.0|11.0|2.7|Present|0|696794.36
5928|1844|01-Jun-2019||1.5|3.5|absent |0|840875.77
5929|1339|25/10/23|180.5|7.0|3.9|Present|0|377796.74
5930|1528|2021-07-26|198.7|10.6|2.9|Present|7788.07|726105.82
5931|1412|2023-05-05|156.8|3.3|4.2|PRESENT|0|550548.53
5932|1281|25-Aug-2023||11.8|4.2|absent |0|260875.5
5933|1720|04/13/2024|125.7|22.7|2.2|PRESENT|0|308686.52
5934|1541|06/03/23|196.1|6.4|3.4|Present|0|231886.15
5935|1256|02/17/2020|137.2|21.2|1.3|Present|0|627378.09
5936|1277|12/14/2015|165.1|22.5|2.3|absent |0|761983.08
5937|1362|2023-06-16|136.8|13.0|3.4|absent |0|354057.73
5938|1340|10-Oct-2021|178.0|5.1|4.3|Present|4699.57|942574.34
5939|1649|12-Feb-2021|168.5|7.1|4.8|Present|0|930879.6
5940|1029|05-01-2017|131.3|2.9|1.1|Present|0|667770.8
5941|1151|15/10/17|134.1|11.9|1.9|absent |0|168556.22
5942|1794|13-05-2018||23.9|2.9|PRESENT|27979.24|407191.3
5943|1303|10-Oct-2022|171.4|15.2||Present|10649.89|778879.75
5944|1647|26-10-2017|185.0|5.6|4.8|Present|49357.93|211040.21
5945|1849|2018-10-17|140.7|9.7|1.3|Present|0|335668.01
5946|1264|22-Jun-2024|139.1|9.6|4.4|present|10959.83|205383.07
5947|1636|02/09/2020|138.6|16.3|4.6|Present||561445.26
5948|1338|April 28, 2023|199.2|20.3|4.1|Leave|0|878386.08
5949|1623|February 25, 2020|131.9|14.3||Present|0|628179.62
5950|1399|June 08, 2024|135.8|0.3|3.4|Present|18137.59|156575.79
5951|1528|13-Sep-2022|156.0|19.4|2.9|Present|46968.86|451265.15
5952|1519|18/07/17|146.9||1.1|Present|0|717791.6
5953|1716|09/08/2021|120.5|17.9|2.4|Present|0|221505.15
5954|1731|July 17, 2021|196.4|23.5|1.7|present|0|561290.37
5955|1208|01-Sep-2024|174.5|8.7|3.3|Present|0|694605.78
5956|1271|09/15/2020|158.8|6.5|1.0|PRESENT|0|410174.96
5957|1251|23-09-2021|124.0|20.2|4.7|PRESENT|0|420598.99
5958|1471|08/07/2019|143.8|8.6|5.0|Leave|0|500046.88
5959|1599|15-Aug-2022|144.5|1.2||Present|0|613660.03
5960|1053|09/08/2019|147.5|21.3|3.4|absent |0|641954.91
5961|1202|August 28, 2018|-5.0|10.9|4.2|Leave|0|523893.8
5962|1396|09/20/2024|136.6|19.0|4.1|Absent|0|690052.6
5963|1678|December 13, 2020|147.5|14.6|1.0|Present|0|189923.81
5964|1563|08-May-2023|121.8|7.4|2.5|Present|0|258013.67
5965|1664|2024-10-21|159.3|18.8|4.6|Absent|13980.66|521880.53
5966|1419|07-05-2018|131.1|4.4|1.9|Present|0|226121.6
5967|1473|July 20, 2023|177.7|20.4|4.0|Present|0|323896.51
5968|1006|02/11/16|146.8|17.9|1.7|Present|0|223166.62
5969|1579|05/16/2017|133.8|11.3|4.6|Present|0|572240.97
5970|1051|05-07-2023|120.5|19.5|2.5|PRESENT|44798.87|560462.64
5971|1839|22/12/22|126.9|19.6|2.9|present|0|699308.72
5972|1623|10/23/2022|147.5|22.7|4.7|Present|26440.81|746953.29
5973|1523|10/28/2024|173.6|24.7|4.2|Present|0|856625.37
5974|1490|April 19, 2016|184.4|24.7|3.9|Present|0|414474.69
5975|1423|10/05/2024|160.6|17.3|1.4|Present|7686.6|541058.57
5976|1344|2018-08-26|137.7|2.1|2.0|Present|13465.9|602762.63
5977|1269|02-Apr-2019|134.9|11.6|4.3|Present|12295.38|635485.78
5978|1749|28-May-2024|176.4|20.1|4.3|Present|0|526215.59
5979|1058|2023-06-06|130.6|0.1|3.9|Present|0|650673.62
5980|1306|06-Aug-2024|163.3|17.1|2.1|absent |0|899833.62
5981|1301|02/11/2019|129.4|3.3|1.8|Present|0|224786.3
5982|1472|19-06-2023|143.1|11.8|4.8|PRESENT||894746.28
5983|1146|13-09-2021|195.6|1.5|3.3|Present|41180.73|723642.22
5984|1737|2020-02-17|192.3|22.1|4.0|PRESENT|0|939490.65
5985|1272|January 07, 2022|136.1|3.8|1.2|Absent|28094.2|303996.03
5986|1512|2019-03-07|-5.0|3.7|4.6|Remote|0|766274.94
5987|1316|05/20/2022|144.6|9.0|1.6|Present|32350.8|301706.35
5988|1561|March 14, 2021|178.0|3.3|3.0|absent |0|421024.25
5989|1106|February 12, 2018|136.8|2.2|3.2|Present|30142.21|692347.81
5990|1850|01/13/2024|176.6|12.8|1.0|Present|0|939428.75
5991|1699|11-Sep-2019|166.5|14.2|1.2|PRESENT|0|188929.64
5992|1512|13-08-2020|171.6|5.0|1.0|PRESENT|0|529834.08
5993|1777|December 23, 2020|132.7|14.1|1.1|PRESENT|0|390129.29
5994|1845|2024-11-16|121.7|0.4|4.6|present|0|822358.13
5995|1034|04/17/2024|186.2|9.9|2.0|present|43783.58|384655.3
5996|1317|February 12, 2022|156.6|19.0|4.1|Present|0|446148.04
5997|1125|09/11/19|133.2|14.0|3.4|Present|0|525552.61
5998|1281|20-Jun-2024|133.3|5.2|4.7|Present|0|652255.41
5999|1790|05/22/2024|195.8|22.0|4.9|Absent|30636.66|948726.97
6000|1771|June 05, 2023|158.6|16.0|4.5|Present|0|197862.49
6001|1268|December 28, 2023|140.0|6.3|1.5|Present|0|560426.36
6002|1688|2020-02-15|185.5|24.7|3.1|Present|0|560730.93
6003|1566|10/07/2018|176.3|1.2|4.2|Present|47778.81|646458.14
6004|1520|16/04/17|122.8|20.9|3.0|Present|46982.07|718445.78
6005|1592|04/12/21|129.1|6.1|2.7|present|0|647974.25
6006|1471|2018-02-16|195.6|7.3|2.1|present|0|221477.99
6007|1325|2024-09-11|136.1|10.2|1.5|Absent|41208.19|256168.92
6008|1731|June 26, 2022|166.5|1.4|4.8|Absent|7284.54|531411.1
6009|1136|07-05-2020|124.6|19.1|4.4|Leave|0|500735.54
6010|1112|October 04, 2021|144.5|17.3|2.0|Remote|0|611086.11
6011|1230|12/20/2022|188.8|14.6|2.0|Leave|0|489827.46
6012|1546|March 19, 2024|155.7|13.9|1.8|absent |21352.68|180270.14
6013|1621|10-12-2024|153.2|15.0|2.8|Present|0|209851.6
6014|1513|10/13/2021|123.0|11.9|4.0|Absent|0|512438.24
6015|1485|12/05/22|164.1|5.1||Present|0|581130.52
6016|1649|20/04/23|121.2|4.4|4.8|PRESENT|43214.76|581977.37
6017|1569|14-Apr-2018|128.8|9.9|3.8|PRESENT|19012.28|439121.1
6018|1566|05/18/2019|126.6|17.7|3.4|Present|0|440982.75
6019|1836|27-Oct-2023|181.4|11.8|3.2|Remote|39102.49|829468.94
6020|1396|2019-02-03||10.6|3.7|PRESENT|0|186014.03
6021|1566|2024-11-08|154.9|24.3|1.7|PRESENT|0|560672.16
6022|1076|February 28, 2019|192.4|21.6|4.8|present|0|153752.11
6023|1762|August 12, 2024|193.0|17.6|4.3|PRESENT|31626.23|279338.22
6024|1673|22-May-2022|158.8|11.5|3.5|Absent|0|589920.21
6025|1691|11/11/17|148.8|18.9|2.3|absent |0|881534.72
6026|1369|16-Apr-2024|180.1|17.7|3.7|Absent|0|164628.1
6027|1261|September 12, 2024|158.9|2.0|4.7|PRESENT|33005.82|546963.74
6028|1028|July 06, 2024|163.2|16.1|1.9|PRESENT|45802.06|621917.19
6029|1466|11/10/23|182.7|12.5|1.8|Absent|0|309127.56
6030|1173|August 27, 2024|146.5|10.3|4.1|absent |0|777326.82
6031|1815|02/17/2021|174.7|24.5|4.7|Remote|0|887450.93
6032|1219|21/07/24|148.0|24.9|1.4|Present|2482.78|460447.87
6033|1563|20-07-2020||7.2||Present|0|591277.67
6034|1659|11-03-2023|170.0|11.4|1.4|Present|0|393977.51
6035|1613|11-Jan-2024|149.2|13.5|5.0|present|0|480938.57
6036|1667|2022-07-12||20.2||Absent|9625.08|580297.87
6037|1375|11-11-2018|-5.0|5.0||Leave|0|807905.45
6038|1623|2018-08-14||8.6|2.5|Remote|27380.14|427228.29
6039|1610|27-10-2023|162.9|22.8|2.8|PRESENT|39230.33|881725.86
6040|1294|01-04-2017|159.9|8.1|4.0|absent |0|480173.1
6041|1249|2019-03-01|169.4|23.3||Present|0|241639.46
6042|1734|17-12-2021|147.2|4.0|4.4|present|0|613518.32
6043|1547|2022-04-17|128.1|19.1|1.3|Leave|38253.36|327442.9
6044|1414|June 01, 2024|181.8|13.8|2.2|present|0|265698.76
6045|1476|26/10/23|124.4||3.5|Present|0|
6046|1635|2022-01-18|175.7|12.1|2.6|Present|0|900502.68
6047|1542|2017-04-12|133.1|4.5|3.1|absent |0|322633.51
6048|1250|10/10/2024|169.6|4.5|2.2|Present|0|308248.22
6049|1250|10-May-2020|175.7|18.8|2.1|PRESENT|0|761194.37
6050|1028|04/11/2024|199.7|14.6||Present|48737.4|502567.75
6051|1227|28-01-2024|130.7|18.0|2.8|PRESENT|0|756851.34
6052|1518|April 27, 2021|161.1|22.0|4.8|absent |0|779905.15
6053|1390|09-Oct-2021|168.8|20.4|4.3|absent |0|783828.89
6054|1059|06/07/23|159.3|16.3|3.9|absent |0|617504.37
6055|1038|11/08/23|130.7|21.9|1.8|Leave|0|304872.38
6056|1626|October 22, 2018|135.4|1.0|1.1|absent |19450.83|757871.73
6057|1235|2020-09-03|163.6|22.3||Present|625.22|297451.43
6058|1467|2021-05-09|179.1||1.0|Leave|0|673929.82
6059|1338|February 07, 2022|166.7|12.6|2.4|Present|0|598357.23
6060|1393|19/04/22|161.3|19.1|3.3|Absent|34185.82|362524.88
6061|1078|18/01/19|194.8|11.5|1.7|present|0|732773.06
6062|1542|03/07/24|164.7|5.4|3.2|Remote|0|633986.63
6063|1136|01-10-2019|149.6||2.3|Remote|6354.65|580961.97
6064|1675|01/27/2023|129.1|11.3|2.6|Absent|3705.14|760613.09
6065|1476|08-11-2020|196.8|24.2|4.3|PRESENT|34224.78|535144.85
6066|1328|28-Feb-2024|126.0|15.1|2.4|Leave|0|741001.07
6067|1563|2023-04-08|175.5|11.0|3.0|Present|0|424457.85
6068|1724|March 22, 2022|125.0||2.6|Remote|0|
6069|1389|14-Dec-2020||7.2|3.6|absent |0|757694.12
6070|1528|15-Jul-2024|121.9|15.1|3.4|Present|38795.76|292988.94
6071|1168|2018-09-25|139.4|24.6||Absent||817100.21
6072|1338|24-05-2023|196.7|19.5|4.1|Present|0|590636.59
6073|1585|November 07, 2021|190.6|20.5|1.7|Remote|40063.68|304975.94
6074|1623|08/20/2023|169.7|11.1|2.6|present|0|433762.45
6075|1049|2018-04-05|151.7|4.0|1.8|Leave|0|291129.66
6076|1222|2018-05-05|175.8|17.3|3.8|Remote|0|290428.77
6077|1763|19-Aug-2024|198.7|1.0|2.2|Present|18134.7|795979.02
6078|1154|10/02/23|130.0||4.1|Present|0|909704.12
6079|1252|01/12/20|182.4|3.4|4.1|Absent|0|610247.98
6080|1610|06/08/2019|144.3|20.5|3.2|PRESENT|0|942753.52
6081|1352|09/22/2023|142.2|15.4|3.8|Present|11108.98|159725.32
6082|1507|April 19, 2018|177.2|6.3|2.4|Present|27365.49|835252.66
6083|1467|21-06-2022|160.9|22.1|1.4|absent |0|610950.75
6084|1098|12/10/2019|128.8|15.4|3.8|Leave|31189.34|360388.03
6085|1033|November 10, 2023|196.3|15.4|2.8|Present|0|895985.88
6086|1604|24/09/23|132.5|17.0|2.6|Present|0|
6087|1195|May 10, 2018|131.0|2.3|2.5|PRESENT|0|695818.51
6088|1060|2022-01-01|193.6|9.1|4.3|Present|0|803512.95
6089|1710|12-04-2019|169.0||1.3|PRESENT|0|315900.03
6090|1545|July 16, 2021|170.3|8.9|3.6|Present|19288.76|718443.32
6091|1194|2021-07-06|129.0|14.4|1.6|Remote||942801.34
6092|1780|24-04-2024|172.6|16.6|3.7|Absent|0|236332.55
6093|1743|2021-10-14|-5.0|11.6|3.1|absent |0|224358.51
6094|1365|13/11/21|155.1|14.2|4.4|Leave|0|429098.78
6095|1375|09/03/2022|156.7|18.3|2.2|PRESENT|0|529197.85
6096|1689|March 17, 2019|184.3|25.0|1.0|Leave|0|882440.34
6097|1325|03/10/22|129.5|10.3|1.1|Leave|10717.34|558086.72
6098|1049|22/10/21|130.5|9.0|4.1|Present|40300.42|536399.84
6099|1660|09/01/21|130.0|23.7|2.1|present|0|802020.99
6100|1562|11-01-2020|126.3|8.7|2.9|Absent|48654.43|161624.48
6101|1785|2017-12-04|128.2|4.2|1.1|Present|0|695942.84
6102|1224|06/22/2015|129.1|2.4|4.9|Present|0|348889.84
6103|1369|September 14, 2024|161.7|14.9|4.9|Present|0|427924.18
6104|1391|26-05-2024|152.5|1.0|3.4|PRESENT|0|785758.96
6105|1838|03/24/2024|191.4|18.4|2.8|PRESENT|41415.43|653617.63
6106|1006|24-09-2017|174.1|6.8||Present|0|686163.39
6107|1172|21-Feb-2021|159.6|1.4|3.6|Absent|0|684178.2
6108|1719|24-06-2024|173.1||2.3|Leave|0|537185.15
6109|1746|July 27, 2019|142.2|9.3|4.1|present|0|587837.95
6110|1785|July 07, 2017|148.8|4.7|2.7|Present|0|705799.72
6111|1571|04/21/2024|159.3|1.7|4.6|Present|0|577791.13
6112|1789|December 16, 2022|191.7|0.3|4.3|Present|0|255752.18
6113|1202|15-05-2023|141.3|20.0|3.9|present|0|741715.66
6114|1579|16/10/20|121.1|6.3|3.7|absent |0|313451.02
6115|1567|11/08/2018|-5.0|7.2|4.3|PRESENT|0|235121.44
6116|1542|27-Feb-2023|181.1|10.5|4.8|Present|0|915589.11
6117|1848|01/21/2022|140.7|18.4|3.0|absent |0|215585.05
6118|1730|September 25, 2019|149.9|7.0|3.4|Present|0|923088.92
6119|1492|12/28/2022|125.8|4.7|4.5|Present|20935.24|595889.08
6120|1608|14/01/18|178.8|20.0|4.1|present|0|444551.02
6121|1334|2024-12-05|148.8|15.7|4.9|PRESENT||316578.69
6122|1106|02/15/2022||21.2|3.9|Present|7440.48|429191.55
6123|1478|24/08/20|175.7|18.8|2.1|Remote|0|632577.65
6124|1141|11/07/2024|197.3|14.9|3.9|absent |0|615481.32
6125|1513|23/12/19|147.7|6.9|2.3|Absent|0|347032.74
6126|1033|October 03, 2021|130.6|19.7|4.5|Present||552657.48
6127|1042|November 11, 2024|146.1|20.7|2.7|Absent|0|655602.15
6128|1467|27-Dec-2017|136.4|14.1|2.1|Remote|0|767116.55
6129|1048|11-Sep-2022|161.9|22.0|3.7|Present|35346.21|428633.77
6130|1086|18/02/23|121.4|13.3|3.3|present|0|626235.72
6131|1562|July 14, 2019|132.6|21.6|3.2|PRESENT|4863.15|596418.63
6132|1037|06/17/2022|-5.0|21.2|3.2|Present|8997.77|675359.01
6133|1397|2018-10-21|139.2|10.3|4.6|Absent|0|762887.9
6134|1069|19-02-2019|160.8|8.4|2.3|absent |0|866889.1
6135|1119|23-Jul-2022|190.3|9.3|4.0|Absent|0|878084.74
6136|1150|November 06, 2023|169.0|16.9|2.2|Present|0|278682.91
6137|1540|2021-12-06||13.1|3.7|present|0|760386.01
6138|1441|08-11-2024|132.6|7.4|2.1|Remote|0|862275.07
6139|1655|23-04-2022|190.9|11.4|2.2|PRESENT|0|567380.99
6140|1351|2022-11-28|151.5|16.9|2.6|Leave|0|207360.33
6141|1683|2021-04-04|190.8||3.2|Leave||416239.1
6142|1846|January 04, 2023|188.9|22.6|4.7|Present|0|
6143|1087|20-Apr-2024|146.1|19.7|2.4|Present|0|929193.7
6144|1648|November 28, 2020|193.7|22.2|1.9|Leave|0|325383.63
6145|1483|05-06-2023|136.0|15.4|3.3|PRESENT|0|559586.82
6146|1847|08/22/2024|158.8|7.0|3.1|Present|0|430928.0
6147|1353|2016-05-01|149.2|20.1|3.1|Present|0|566331.64
6148|1339|February 04, 2024|130.5|19.4|2.0|Present|14413.98|484097.24
6149|1771|03/04/23|151.1|16.4|2.8|Present|0|593828.88
6150|1195|08-Jul-2022|196.7|3.9|2.6|Present|0|933021.46
6151|1288|22/09/21|180.0|8.1|1.7|Present|0|692323.62
6152|1738|15-Feb-2024|-5.0|14.0|4.2|absent |0|310476.9
6153|1182|2023-12-27|141.1|8.6|3.4|Present|40824.89|868667.76
6154|1176|08/18/2024|159.1|5.8|1.4|PRESENT|27700.57|403639.4
6155|1818|22/07/24|147.6|21.1||Present||843018.25
6156|1001|18-Sep-2016|185.3|16.0|3.2|absent |10297.94|492073.84
6157|1409|26-Dec-2015|125.4|2.6|2.0|Leave|0|752384.63
6158|1283|26-04-2023|192.5|23.6|2.5|Present|4355.94|812865.71
6159|1548|07-07-2022|172.6|0.6|2.5|Present|0|633806.58
6160|1662|28/03/22||5.0|1.6|Present|0|707358.63
6161|1317|28-Feb-2023|143.2|21.0|4.6|present|0|273962.08
6162|1225|19-10-2023|138.4|19.0|4.3|Present|0|196349.28
6163|1383|27/05/21|125.0|11.8|5.0|Present|0|903684.84
6164|1319|28-Apr-2024|139.1|10.5|3.8|Absent|0|671160.39
6165|1789|09-05-2024|-5.0|14.4|4.7|present|0|803613.2
6166|1468|June 25, 2018|135.9|11.8|1.6|absent |0|662807.9
6167|1816|22-05-2023|175.1|3.6|3.8|Present|0|477377.16
6168|1371|June 07, 2021|173.3|4.9|3.6|Remote|0|803976.45
6169|1708|21-10-2023|188.3|6.4|4.6|Absent|1392.6|235476.7
6170|1589|16-01-2023|136.6|9.3||Leave|18587.13|587033.97
6171|1112|December 13, 2018|192.1|14.6|4.8|Present|0|501125.28
6172|1443|05/04/21|188.0|13.4|4.1|Present|0|893377.71
6173|1635|11/07/19|167.8|6.7|1.6|present|0|502019.02
6174|1014|July 26, 2020|199.2|24.7|1.6|Remote|37483.76|167009.53
6175|1244|2017-04-18|153.3|20.0|2.9|Leave|0|749502.47
6176|1236|08-09-2024||24.0|2.2|Present|0|596827.3
6177|1507|16/04/17|155.8|3.8|2.8|Present|49905.86|566412.53
6178|1799|2023-09-10|176.5|20.0|4.0|PRESENT|29625.61|559065.95
6179|1051|24-11-2022|148.6|14.3|1.1|Remote|28481.01|392249.27
6180|1474|2021-06-19|161.2|5.4|1.3|Present|8416.22|805807.4
6181|1729|2022-03-07|147.5|20.5|3.0|Absent|0|592095.87
6182|1327|2021-01-17|152.8|18.0|1.8|Present|0|805142.92
6183|1305|March 27, 2024|136.3|16.4|2.9|present|0|497693.58
6184|1774|19/05/18|133.4|23.2|4.1|PRESENT|0|861427.69
6185|1473|04/15/2020|126.2|7.3|1.7|Present|0|431263.95
6186|1243|2022-10-17|120.0||2.1|present|0|204123.15
6187|1376|October 11, 2023|188.8|15.0|4.0|Leave|0|858500.18
6188|1824|May 22, 2020|129.2|15.1|4.0|Remote|0|208876.4
6189|1769|09/27/2022|186.3|11.5|2.1|Remote|12110.66|796850.58
6190|1504|04/01/22|120.6|18.0|4.5|Present|0|637590.86
6191|1362|15-Feb-2022|123.8|15.9|4.2|Leave|0|276081.95
6192|1269|February 18, 2019|151.7|17.9|3.8|PRESENT|0|244347.28
6193|1239|08/15/2016|151.3|0.7|1.3|present|18374.57|270228.48
6194|1366|11-Dec-2024|121.6|1.3|1.2|Absent|0|754876.73
6195|1025|March 07, 2017|135.6|14.8|3.0|Present|0|689323.71
6196|1014|22-10-2020|180.5|7.0|4.4|absent |0|596317.98
6197|1001|01/22/2018|166.7|22.9|3.1|Present|22006.25|153145.99
6198|1784|May 27, 2019|182.2|9.1|2.4|Present|0|203357.67
6199|1355|15-07-2020|198.6|14.1|1.1|Remote|0|626457.53
6200|1374|16-04-2023|145.0|21.7|3.9|Present|0|313974.77
6201|1636|15-Apr-2021|124.9|19.0|2.6|present|37764.69|389209.94
6202|1512|08/26/2019|179.4|13.7||Leave|0|801356.06
6203|1444|12-Aug-2024|148.1|14.5|1.2|Remote||659600.78
6204|1007|12/02/2015|154.0|11.1|4.2|Remote|0|
6205|1338|03/16/2021|129.4|16.5|4.3|Remote|0|622481.5
6206|1599|2023-11-23|150.0||1.6|Present|0|343080.22
6207|1647|25/12/24|133.5|11.0|1.0|Remote|0|401606.76
6208|1127|27/11/19|197.5||2.5|Present|0|669943.84
6209|1687|19-Apr-2019|181.6|12.9||PRESENT|0|236691.62
6210|1315|2022-09-06|191.2|19.4|1.3|Present|0|761872.65
6211|1195|11/14/2023|177.0|17.0|1.2|Present|0|786708.66
6212|1773|February 04, 2023|169.2|9.8|4.7|Present|0|575851.58
6213|1246|05/03/19|144.5|11.7|3.6|Remote|0|903266.51
6214|1512|August 07, 2018|149.1|0.8|4.8|Absent|38987.44|628363.08
6215|1122|April 15, 2020|189.0|24.3|4.0|Present|36246.63|573003.11
6216|1185|23-Mar-2024|135.1|0.6|1.1|Remote|0|207748.15
6217|1648|16/10/21|189.6|19.7|2.1|Absent|0|195744.38
6218|1500|17/11/19|161.7|10.2||Present|40902.43|455863.14
6219|1331|22-Sep-2019|132.9|6.9|4.6|present|0|725776.53
6220|1429|18-10-2017|142.9|15.7||absent |0|626385.85
6221|1043|April 22, 2021|187.3|19.5|4.4|Present|0|644338.19
6222|1140|01/01/2024|149.0|19.4||Leave|0|717581.54
6223|1199|January 17, 2024|138.5|6.8|2.7|Remote|0|
6224|1221|2024-05-12||8.7|3.1|present|0|433032.63
6225|1225|20-Apr-2021|181.3|23.2|1.0|Remote|29503.22|187152.12
6226|1054|January 28, 2024|142.9|7.6|4.9|Remote|42785.99|783589.53
6227|1476|13-07-2020|154.4|12.3|1.3|absent |42816.28|650461.19
6228|1158|2021-10-16|176.1|15.4|3.6|Absent|0|670454.98
6229|1119|03/12/24|120.4|20.5|4.6|Present|26088.52|660926.67
6230|1732|05-05-2024|187.6|17.4|3.2|PRESENT|0|472167.3
6231|1608|2021-01-26|138.1|19.0|4.1|Leave|0|557893.77
6232|1005|15-12-2024|168.1|7.3|3.4|Absent|0|666064.1
6233|1662|28-Jun-2020|125.0|8.1|3.8|present|0|220656.29
6234|1234|12-07-2021|199.9|8.2|3.4|absent |42570.53|421463.0
6235|1527|07/09/2016|179.6|10.9|2.5|Leave|8596.27|564974.79
6236|1686|11/02/19|158.3|2.8|4.8|Present|0|150908.79
6237|1570|11/03/2021|-5.0|10.9|1.1|Leave|0|610184.19
6238|1535|28/05/17|164.5|8.1|4.6|Present|48022.43|642991.83
6239|1114|07/07/18|165.8|22.3|3.9|Present||869101.39
6240|1162|03/17/2024|188.5|1.3|2.8|Absent|0|807053.11
6241|1767|01-Jun-2024|132.0|23.5|4.1|absent |0|207360.52
6242|1384|04-Aug-2021|131.9|10.0|1.4|Absent|0|657520.18
6243|1220|03/26/2016|136.3||3.9|Absent|0|649405.32
6244|1053|05-Mar-2019|192.5|17.2|3.2|PRESENT|19244.81|284997.78
6245|1656|March 08, 2018|184.3|17.1|4.1|absent |0|578884.05
6246|1339|2021-03-16|152.9|11.0||absent |0|349115.83
6247|1409|2022-08-05|172.3|15.9|2.2|Present|0|495919.15
6248|1197|09/20/2024|154.3|16.7|1.9|Present|0|
6249|1221|April 12, 2017|197.7|18.8|2.8|Present|18219.46|186225.14
6250|1155|2019-12-28|125.2|17.7|3.3|present|10395.87|730102.28
6251|1509|08/24/2023|186.7|22.8|1.0|Present|9259.94|296942.6
6252|1014|2023-09-27|196.0|23.4|2.0|Present|0|931862.83
6253|1242|June 13, 2020|175.0|10.3|2.4|Present|0|756542.17
6254|1649|02-Oct-2021|196.3|4.3||Leave|0|648742.81
6255|1387|05/14/2016|199.6|13.3|3.2|Present|0|360267.11
